,customerid,quantity,unitprice,cluster
735,13313.0,851,2.132307692307692,0
736,13314.0,484,3.4642666666666666,0
737,13316.0,6947,4.319204545454546,0
738,13317.0,1003,4.131777777777778,0
739,13318.0,304,2.857,0
740,13319.0,4686,3.3788400000000003,0
741,13320.0,1066,1.8326363636363636,0
742,13321.0,372,2.1245454545454545,0
743,13322.0,117,2.7704000000000004,0
744,13323.0,175,4.55,0
745,13324.0,5200,2.9619480519480517,0
746,13325.0,240,3.0283333333333338,0
747,13327.0,1588,2.7545871559633026,0
748,13328.0,680,1.8776470588235292,0
749,13329.0,427,2.2005263157894737,0
750,13330.0,751,2.020377358490566,0
751,13332.0,179,3.0352380952380953,0
752,13334.0,1774,2.926119402985075,0
753,13336.0,559,2.5023529411764707,0
754,13338.0,247,6.888750000000001,0
755,13339.0,326,5.235555555555556,0
756,13340.0,5770,2.760223880597015,0
757,13341.0,301,4.182142857142857,0
758,13343.0,126,6.424090909090908,0
759,13344.0,971,5.008487394957983,0
760,13345.0,139,5.672727272727273,0
761,13347.0,205,7.52,0
762,13348.0,136,2.2057142857142855,0
763,13349.0,225,4.02625,0
764,13350.0,284,9.326279069767441,0
765,13351.0,117,6.498125,0
766,13352.0,315,3.5281481481481483,0
767,13354.0,604,1.8486274509803922,0
768,13355.0,314,2.7259375,0
769,13356.0,325,4.316190476190476,0
770,13357.0,322,2.9174444444444445,0
771,13358.0,285,5.006551724137931,0
772,13359.0,159,5.73125,0
773,13362.0,1379,3.468224852071006,0
774,13363.0,710,3.8373333333333335,0
775,13364.0,0,2.598,0
776,13365.0,1238,3.1326515151515153,0
777,13366.0,144,0.39,0
778,13368.0,327,4.917586206896552,0
779,13369.0,127,5.57578947368421,0
780,13370.0,336,3.7770454545454544,0
781,13372.0,159,6.020434782608696,0
782,13373.0,1651,3.27006329113924,0
783,13375.0,441,3.2063157894736842,0
784,13376.0,493,5.379811320754717,0
785,13379.0,601,1.7503092783505154,0
786,13381.0,2027,3.068901734104046,0
787,13382.0,131,2.7520000000000002,0
788,13384.0,2415,3.2063225806451614,0
789,13385.0,281,4.533142857142857,0
790,13388.0,281,5.821666666666667,0
791,13389.0,429,3.844901960784314,0
792,13390.0,224,3.060769230769231,0
793,13391.0,4,14.95,0
794,13394.0,2215,1.6408536585365856,0
795,13395.0,336,2.7238095238095235,0
796,13396.0,592,4.020851063829787,0
797,13397.0,429,4.024358974358974,0
798,13398.0,281,3.4296153846153845,0
799,13402.0,479,1.97974358974359,0
800,13403.0,44,2.9166666666666665,0
801,13404.0,111,2.900909090909091,0
802,13405.0,165,5.427777777777778,0
803,13408.0,16119,3.222554890219561,1
804,13410.0,513,2.481333333333333,0
805,13411.0,72,3.263888888888889,0
806,13414.0,1574,1.8404166666666668,0
807,13416.0,142,5.455263157894737,0
808,13417.0,162,6.356428571428571,0
809,13418.0,3839,2.948853503184713,0
810,13419.0,275,1.011875,0
811,13420.0,88,3.189,0
812,13421.0,1180,2.0885714285714285,0
813,13422.0,1321,3.0456250000000002,0
814,13425.0,1123,2.634102564102564,0
815,13426.0,2224,1.9361635220125788,0
816,13427.0,545,1.6500000000000001,0
817,13428.0,156,1.9724324324324325,0
818,13429.0,1390,1.2207462686567165,0
819,13430.0,738,1.7431481481481481,0
820,13431.0,672,3.2167391304347825,0
821,13434.0,300,1.652,0
822,13435.0,2125,2.95495145631068,0
823,13436.0,76,5.829999999999999,0
824,13437.0,1283,4.8889820359281435,0
825,13439.0,242,1.7253703703703704,0
826,13441.0,204,1.926153846153846,0
827,13447.0,577,3.1488709677419355,0
828,13448.0,1638,3.1933668341708543,0
829,13449.0,222,1.924736842105263,0
830,13450.0,1982,1.5401408450704224,0
831,13451.0,2143,2.1195045045045044,0
832,13452.0,2,295.0,0
833,13453.0,134,4.546470588235294,0
834,13455.0,345,4.788867924528302,0
835,13456.0,756,3.522307692307692,0
836,13458.0,5460,2.4556091370558377,0
837,13460.0,286,1.06,0
838,13461.0,1170,1.5685185185185186,0
839,13462.0,61,3.875,0
840,13464.0,403,3.205609756097561,0
841,13466.0,258,3.2366666666666664,0
842,13467.0,584,2.731818181818182,0
843,13468.0,2581,4.139281045751634,0
844,13470.0,100,1.65,0
845,13471.0,1590,2.5075384615384615,0
846,13473.0,260,3.597272727272727,0
847,13474.0,132,2.32265625,0
848,13475.0,1012,2.8886046511627907,0
849,13476.0,414,10.751475409836067,0
850,13477.0,1018,2.5980246913580247,0
851,13479.0,133,4.978125,0
852,13481.0,1127,2.3114285714285714,0
853,13482.0,116,2.439090909090909,0
854,13483.0,160,1.0559999999999998,0
855,13484.0,44,7.5,0
856,13485.0,277,2.425217391304348,0
857,13486.0,669,2.9099999999999997,0
858,13487.0,265,4.451176470588235,0
859,13488.0,4512,3.5264402810304447,0
860,13489.0,560,1.417142857142857,0
861,13491.0,903,3.372093023255814,0
862,13492.0,408,4.5016,0
863,13493.0,380,12.89625,0
864,13494.0,162,3.665,0
865,13495.0,814,2.6396153846153845,0
866,13496.0,329,3.1038888888888887,0
867,13497.0,159,3.1625,0
868,13499.0,1358,2.1295555555555556,0
869,13500.0,585,3.5561194029850745,0
870,13501.0,557,3.8494339622641505,0
871,13502.0,264,1.7977777777777777,0
872,13503.0,248,2.1811764705882353,0
873,13504.0,178,3.7018181818181817,0
874,13505.0,2461,3.3940969162995596,0
875,13506.0,321,2.7617241379310347,0
876,13507.0,1597,3.3541975308641976,0
877,13508.0,24,5.1925,0
878,13509.0,1106,1.3643181818181818,0
879,13510.0,1382,2.372478632478632,0
880,13512.0,143,4.1353333333333335,0
881,13513.0,109,3.685,0
882,13514.0,40,4.175000000000001,0
883,13515.0,681,2.1654237288135594,0
884,13516.0,985,2.9477272727272723,0
885,13517.0,1360,2.9206293706293707,0
886,13518.0,392,2.7518421052631576,0
887,13519.0,22,6.966666666666667,0
888,13520.0,1642,4.918421052631579,0
889,13521.0,736,1.8141743119266056,0
890,13522.0,44,3.2700000000000005,0
891,13523.0,1745,7.165141242937853,0
892,13524.0,324,3.4651851851851854,0
893,13525.0,394,3.901666666666667,0
894,13527.0,1673,2.8511607142857143,0
895,13529.0,74,5.598666666666667,0
896,13531.0,174,4.539545454545455,0
897,13532.0,129,2.223181818181818,0
898,13533.0,204,1.9332894736842106,0
899,13534.0,2876,2.8395906432748537,0
900,13536.0,2136,3.2182681564245814,0
901,13538.0,175,7.4764,0
902,13539.0,314,4.196578947368421,0
903,13544.0,127,2.943448275862069,0
904,13546.0,359,2.204285714285714,0
905,13548.0,441,2.8149193548387097,0
906,13549.0,457,3.504230769230769,0
907,13551.0,12,7.65,0
908,13552.0,1386,4.198099173553719,0
909,13555.0,2660,2.388235294117647,0
910,13557.0,546,1.4773529411764705,0
911,13558.0,344,2.2094857142857145,0
912,13560.0,64,2.9854545454545454,0
913,13561.0,83,3.5464285714285713,0
914,13562.0,757,3.83719512195122,0
915,13563.0,209,8.512857142857143,0
916,13564.0,659,22.963882352941173,0
917,13565.0,172,1.7186842105263158,0
918,13566.0,575,1.8909090909090909,0
919,13568.0,70,3.001136363636364,0
920,13569.0,164,3.1531764705882352,0
921,13570.0,161,2.102592592592593,0
922,13571.0,1759,1.7267741935483871,0
923,13572.0,534,4.502424242424243,0
924,13573.0,303,3.5473076923076925,0
925,13575.0,449,2.1478260869565218,0
926,13576.0,2640,3.206538461538462,0
927,13577.0,771,3.0488235294117643,0
928,13579.0,176,4.260434782608695,0
929,13581.0,30,4.48,0
930,13583.0,725,2.0120754716981133,0
931,13584.0,37,4.164583333333333,0
932,13587.0,160,8.594545454545454,0
933,13588.0,2573,1.3852777777777778,0
934,13589.0,114,6.701428571428571,0
935,13590.0,1846,1.869550561797753,0
936,13591.0,485,3.979310344827586,0
937,13592.0,84,6.26,0
938,13593.0,707,4.354728682170543,0
939,13594.0,359,1.5953846153846152,0
940,13596.0,406,2.282951807228916,0
941,13598.0,57,3.5851219512195125,0
942,13599.0,3169,2.7684848484848485,0
943,13600.0,324,3.0642105263157893,0
944,13601.0,548,1.8624242424242423,0
945,13602.0,267,2.0608695652173914,0
946,13603.0,164,2.111851851851852,0
947,13606.0,279,2.2688372093023257,0
948,13607.0,290,3.150612244897959,0
949,13610.0,514,2.925877192982456,0
950,13611.0,762,2.3598684210526315,0
951,13614.0,570,3.7748756218905473,0
952,13615.0,183,3.3691666666666666,0
953,13617.0,300,2.789772727272727,0
954,13618.0,246,1.0353846153846153,0
955,13621.0,343,1.1289473684210527,0
956,13623.0,286,3.8795348837209302,0
957,13626.0,209,2.1405263157894736,0
958,13627.0,1266,3.0559574468085104,0
959,13629.0,4372,2.3242372881355933,0
960,13630.0,1377,2.1083749999999997,0
961,13631.0,460,6.226666666666667,0
962,13632.0,1036,3.1808843537414964,0
963,13634.0,704,3.3305851063829786,0
964,13635.0,677,2.405806451612903,0
965,13636.0,586,3.74578125,0
966,13637.0,409,2.365841584158416,0
967,13638.0,93,2.9925,0
968,13639.0,800,1.443,0
969,13642.0,173,3.251212121212121,0
970,13643.0,273,2.394642857142857,0
971,13644.0,2060,3.17277027027027,0
972,13645.0,158,3.3699999999999997,0
973,13647.0,894,3.3776249999999997,0
974,13649.0,139,3.191304347826087,0
975,13650.0,918,3.2259183673469387,0
976,13651.0,33,6.058333333333334,0
977,13652.0,578,3.1233333333333335,0
978,13654.0,2182,2.5266867469879517,0
979,13655.0,605,3.3296428571428573,0
980,13656.0,490,1.7189795918367348,0
981,13657.0,209,2.993125,0
982,13658.0,1009,4.465625,0
983,13659.0,879,3.807685185185185,0
984,13662.0,538,3.3193103448275862,0
985,13663.0,91,4.5,0
986,13666.0,41,3.7416666666666667,0
987,13667.0,154,2.4348275862068967,0
988,13668.0,3637,2.951996007984032,0
989,13669.0,237,2.7511111111111113,0
990,13670.0,282,1.8768,0
991,13672.0,-1,8.650625,0
992,13673.0,119,3.301846153846154,0
993,13675.0,330,1.9028,0
994,13678.0,924,0.39375,0
995,13680.0,1267,2.2241203703703705,0
996,13681.0,360,2.902456140350877,0
997,13682.0,10,7.083333333333333,0
998,13684.0,38,1.7851612903225809,0
999,13685.0,5056,0.7007692307692308,0
1000,13686.0,70,1.1625,0
1001,13689.0,512,1.7,0
1002,13690.0,67,5.972222222222222,0
1003,13692.0,1224,2.8939999999999997,0
1004,13693.0,-6,5.525,0
1005,13694.0,61803,1.9894188034188034,3
1006,13695.0,1603,2.646888888888889,0
1007,13697.0,177,1.3933333333333333,0
1008,13699.0,66,6.3064285714285715,0
1009,13700.0,2304,1.585736040609137,0
1010,13703.0,10,9.95,0
1011,13704.0,1528,3.3356296296296297,0
1012,13705.0,363,7.6085714285714285,0
1013,13706.0,189,2.774,0
1014,13707.0,351,4.463333333333334,0
1015,13708.0,306,2.057450980392157,0
1016,13709.0,3501,3.5976878612716763,0
1017,13710.0,176,1.16625,0
1018,13711.0,140,3.7800000000000002,0
1019,13712.0,352,1.2349999999999999,0
1020,13715.0,555,2.3273148148148146,0
1021,13716.0,138,1.4195238095238094,0
1022,13717.0,1958,2.147378640776699,0
1023,13718.0,173,5.529166666666666,0
1024,13719.0,609,3.266,0
1025,13720.0,501,3.17906976744186,0
1026,13721.0,316,2.8510714285714287,0
1027,13722.0,1400,2.923488372093023,0
1028,13723.0,43,5.283333333333333,0
1029,13725.0,659,4.199576271186441,0
1030,13726.0,1054,1.0761904761904761,0
1031,13727.0,162,2.941,0
1032,13728.0,458,5.451746031746032,0
1033,13730.0,488,3.238139534883721,0
1034,13731.0,278,4.2894736842105265,0
1035,13732.0,498,1.58,0
1036,13735.0,1083,4.082163461538462,0
1037,13736.0,493,2.180360824742268,0
1038,13737.0,125,3.848666666666667,0
1039,13739.0,54,5.483333333333333,0
1040,13740.0,425,1.5960869565217393,0
1041,13741.0,217,5.136285714285715,0
1042,13742.0,1116,4.11343653250774,0
1043,13743.0,1775,1.128095238095238,0
1044,13744.0,1249,1.7072222222222222,0
1045,13745.0,486,0.6534615384615384,0
1046,13747.0,8,9.95,0
1047,13748.0,439,3.9964285714285714,0
1048,13750.0,516,5.020416666666667,0
1049,13751.0,152,3.5300000000000002,0
1050,13752.0,876,3.0701315789473687,0
1051,13753.0,512,1.7942857142857143,0
1052,13754.0,214,2.3375,0
1053,13755.0,1241,3.0647813411078717,0
1054,13756.0,3164,2.730909090909091,0
1055,13758.0,1844,3.287948717948718,0
1056,13759.0,287,3.3627999999999996,0
1057,13760.0,197,1.984561403508772,0
1058,13761.0,642,2.9494285714285717,0
1059,13762.0,0,1.26,0
1060,13763.0,725,3.2923529411764707,0
1061,13764.0,932,2.7239903846153846,0
1062,13767.0,7258,3.747819548872181,0
1063,13769.0,1152,3.660419580419581,0
1064,13771.0,1476,2.62775,0
1065,13772.0,546,2.463898305084746,0
1066,13774.0,192,3.290909090909091,0
1067,13777.0,12804,2.3778082191780823,1
1068,13778.0,70,3.3,0
1069,13780.0,318,2.5831578947368423,0
1070,13781.0,30,4.557058823529411,0
1071,13782.0,371,3.508521739130435,0
1072,13784.0,2493,2.6380645161290324,0
1073,13786.0,136,1.8928571428571428,0
1074,13787.0,337,2.4777419354838712,0
1075,13790.0,748,0.7717777777777777,0
1076,13791.0,828,1.2523529411764704,0
1077,13792.0,92,3.5461538461538464,0
1078,13798.0,23514,2.0675626423690203,1
1079,13799.0,402,2.1302564102564103,0
1080,13800.0,331,2.553939393939394,0
1081,13801.0,168,3.9543478260869565,0
1082,13802.0,2281,2.8284848484848486,0
1083,13803.0,121,2.922941176470588,0
1084,13804.0,1498,3.0835036496350363,0
1085,13805.0,1900,0.5930769230769231,0
1086,13806.0,56,5.233,0
1087,13807.0,36,5.1499999999999995,0
1088,13808.0,782,3.7531578947368422,0
1089,13809.0,29,7.108333333333333,0
1090,13810.0,311,37.33972222222222,0
1091,13811.0,67,40.285714285714285,0
1092,13812.0,333,3.586111111111111,0
1093,13813.0,550,4.351408450704225,0
1094,13814.0,862,3.1151724137931036,0
1095,13815.0,2557,2.575819209039548,0
1096,13816.0,260,4.28939393939394,0
1097,13817.0,211,3.219583333333333,0
1098,13819.0,1109,2.003611111111111,0
1099,13821.0,153,3.2916949152542374,0
1100,13822.0,611,1.7905208333333331,0
1101,13823.0,439,3.9204999999999997,0
1102,13824.0,768,2.7528260869565218,0
1103,13826.0,80,6.012499999999999,0
1104,13827.0,141,3.7441935483870967,0
1105,13828.0,311,1.9046666666666667,0
1106,13829.0,-12,8.5,0
1107,13831.0,745,3.957432432432433,0
1108,13832.0,25,2.65,0
1109,13833.0,118,4.8999999999999995,0
1110,13835.0,442,3.2005454545454546,0
1111,13837.0,183,2.1978947368421053,0
1112,13838.0,263,3.102528735632184,0
1113,13841.0,100,0.85,0
1114,13842.0,1768,4.044271844660194,0
1115,13844.0,196,2.4605,0
1116,13845.0,182,1.9544444444444444,0
1117,13846.0,383,3.576206896551724,0
1118,13848.0,3700,0.462,0
1119,13849.0,1016,3.023960396039604,0
1120,13850.0,941,2.4236170212765957,0
1121,13851.0,1705,2.238888888888889,0
1122,13853.0,304,4.529583333333333,0
1123,13854.0,2278,4.632192982456139,0
1124,13856.0,484,1.3523529411764705,0
1125,13858.0,75,4.335454545454545,0
1126,13859.0,129,2.887857142857143,0
1127,13860.0,589,3.5072727272727273,0
1128,13862.0,1682,1.7316197183098592,0
1129,13863.0,219,2.4454545454545453,0
1130,13865.0,204,3.902333333333333,0
1131,13866.0,57,3.375714285714286,0
1132,13867.0,513,3.9440983606557376,0
1133,13868.0,1964,1.8542424242424242,0
1134,13869.0,1721,2.9445928338762215,0
1135,13870.0,1320,3.3756779661016947,0
1136,13871.0,2801,3.7522485207100593,0
1137,13873.0,138,4.582083333333333,0
1138,13874.0,180,5.5055555555555555,0
1139,13875.0,1316,1.9584615384615385,0
1140,13876.0,36,5.114285714285714,0
1141,13877.0,108,1.1766666666666665,0
1142,13878.0,475,4.655277777777778,0
1143,13880.0,1842,2.68830303030303,0
1144,13881.0,10062,2.684555555555556,0
1145,13882.0,950,3.632878787878788,0
1146,13883.0,1368,3.44883870967742,0
1147,13884.0,297,3.5391666666666666,0
1148,13885.0,182,3.960714285714286,0
1149,13886.0,126,3.805,0
1150,13887.0,147,3.8542105263157898,0
1151,13888.0,258,4.1217500000000005,0
1152,13889.0,146,3.8333333333333335,0
1153,13890.0,826,3.461140350877193,0
1154,13892.0,983,1.1092592592592592,0
1155,13893.0,190,6.199999999999999,0
1156,13894.0,339,2.6253333333333333,0
1157,13895.0,1364,2.9522689075630253,0
1158,13897.0,200,1.9476470588235293,0
1159,13898.0,133,2.6141666666666667,0
1160,13899.0,156,3.0310526315789477,0
1161,13900.0,430,3.113720930232558,0
1162,13901.0,1739,3.7404697986577182,0
1163,13904.0,332,1.323846153846154,0
1164,13908.0,1470,2.8630158730158732,0
1165,13911.0,2731,2.389189189189189,0
1166,13914.0,379,2.844705882352941,0
1167,13917.0,228,2.022222222222222,0
1168,13918.0,1140,2.1853333333333333,0
1169,13919.0,437,2.665454545454545,0
1170,13922.0,93,4.988571428571428,0
1171,13923.0,185,2.9745,0
1172,13924.0,1532,2.8191240875912404,0
1173,13925.0,327,6.757555555555555,0
1174,13926.0,104,6.533636363636364,0
1175,13927.0,214,2.6957142857142857,0
1176,13928.0,129,5.767407407407408,0
1177,13929.0,139,5.76,0
1178,13930.0,274,1.6405882352941177,0
1179,13931.0,721,2.0393220338983054,0
1180,13932.0,72,6.103125,0
1181,13933.0,205,3.460434782608696,0
1182,13934.0,390,3.1870967741935483,0
1183,13936.0,324,1.5792592592592594,0
1184,13937.0,123,1.6944444444444444,0
1185,13938.0,70,1.012857142857143,0
1186,13939.0,843,1.2219565217391304,0
1187,13940.0,516,3.121428571428571,0
1188,13941.0,2307,3.865531914893617,0
1189,13946.0,443,1.679090909090909,0
1190,13947.0,44,2.93,0
1191,13948.0,40,3.9499999999999997,0
1192,13949.0,2474,1.456625,0
1193,13950.0,321,4.691388888888889,0
1194,13951.0,459,3.4892307692307694,0
1195,13952.0,1425,3.9604347826086954,0
1196,13953.0,2724,2.293,0
1197,13954.0,141,6.062,0
1198,13955.0,154,3.016060606060606,0
1199,13956.0,491,3.4226973684210527,0
1200,13958.0,-23,7.790000000000001,0
1201,13959.0,357,2.2039130434782606,0
1202,13960.0,142,2.105,0
1203,13962.0,87,7.019090909090909,0
1204,13963.0,460,3.2680000000000002,0
1205,13967.0,42,3.6,0
1206,13969.0,4483,2.9466666666666668,0
1207,13971.0,1818,2.241139240506329,0
1208,13972.0,187,2.546,0
1209,13973.0,109,3.7563636363636363,0
1210,13974.0,249,2.1967857142857143,0
1211,13975.0,1725,2.198970588235294,0
1212,13976.0,154,3.568,0
1213,13978.0,315,1.2106666666666668,0
1214,13979.0,639,1.8322222222222222,0
1215,13980.0,172,3.9145454545454546,0
1216,13982.0,1132,2.247478260869565,0
1217,13983.0,1170,6.108928571428571,0
1218,13984.0,271,2.0470588235294116,0
1219,13985.0,3439,2.37985835694051,0
1220,13986.0,430,1.8615384615384616,0
1221,13988.0,3025,3.0094142259414225,0
1222,13989.0,1313,2.6253658536585367,0
1223,13990.0,190,2.66,0
1224,13991.0,996,1.5198837209302327,0
1225,13992.0,64,1.17,0
1226,13993.0,892,5.63216,0
1227,13994.0,940,3.8118064516129033,0
1228,13995.0,867,2.2117241379310344,0
1229,13999.0,2231,2.309575471698113,0
1230,14000.0,707,1.868125,0
1231,14001.0,959,3.554,0
1232,14002.0,877,2.411489361702128,0
1233,14004.0,2668,2.8440350877192984,0
1234,14005.0,2478,2.205238095238095,0
1235,14006.0,641,2.3706666666666667,0
1236,14009.0,361,2.7797727272727273,0
1237,14012.0,160,2.8318181818181816,0
1238,14013.0,462,1.3817647058823528,0
1239,14014.0,1076,0.5679487179487179,0
1240,14015.0,378,3.107,0
1241,14016.0,2124,4.003888888888889,0
1242,14019.0,1034,2.604117647058824,0
1243,14020.0,441,2.848974358974359,0
1244,14021.0,192,4.502272727272727,0
1245,14022.0,487,1.2953571428571429,0
1246,14023.0,345,2.870967741935484,0
1247,14024.0,150,3.70125,0
1248,14027.0,62,2.143333333333333,0
1249,14029.0,198,4.366,0
1250,14030.0,1479,4.054444444444445,0
1251,14031.0,5370,4.593875968992248,0
1252,14032.0,2008,2.3635526315789472,0
1253,14034.0,315,2.3206521739130435,0
1254,14035.0,739,2.81030303030303,0
1255,14036.0,268,4.371842105263158,0
1256,14037.0,46,3.460714285714286,0
1257,14038.0,963,1.9288172043010752,0
1258,14039.0,92,2.033333333333333,0
1259,14040.0,1524,3.8085062240663903,0
1260,14041.0,94,1.870952380952381,0
1261,14044.0,308,2.5656937799043065,0
1262,14045.0,535,4.233333333333333,0
1263,14046.0,460,0.5407142857142857,0
1264,14047.0,377,4.824411764705882,0
1265,14048.0,274,2.2002272727272727,0
1266,14049.0,3846,2.5562376237623763,0
1267,14050.0,689,1.5387037037037037,0
1268,14051.0,3741,4.690697674418605,0
1269,14052.0,89,2.882142857142857,0
1270,14053.0,215,1.3775,0
1271,14054.0,62,1.5133333333333334,0
1272,14055.0,216,4.453,0
1273,14056.0,4232,2.8125709219858157,0
1274,14057.0,4708,1.899553264604811,0
1275,14059.0,128,2.3125,0
1276,14060.0,5374,1.4356650246305418,0
1277,14062.0,5593,2.8256756756756753,0
1278,14064.0,1350,1.5659756097560975,0
1279,14066.0,45,4.364285714285715,0
1280,14067.0,361,2.8625,0
1281,14068.0,73,4.091666666666667,0
1282,14071.0,900,2.3796696696696693,0
1283,14073.0,128,2.3992857142857145,0
1284,14075.0,754,1.8132558139534884,0
1285,14076.0,81,2.009130434782609,0
1286,14077.0,268,2.665952380952381,0
1287,14078.0,310,2.6804615384615382,0
1288,14079.0,301,3.2733333333333334,0
1289,14080.0,48,0.95,0
1290,14081.0,593,3.166474358974359,0
1291,14082.0,110,2.587586206896552,0
1292,14083.0,732,2.806243093922652,0
1293,14085.0,3183,2.424124168514412,0
1294,14087.0,250,1.5825714285714285,0
1295,14088.0,12593,5.72277966101695,1
1296,14089.0,134,2.207142857142857,0
1297,14090.0,72,1.06,0
1298,14092.0,2061,2.7355760368663593,0
1299,14093.0,406,1.4897142857142855,0
1300,14096.0,16335,8.068707098283932,1
1301,14098.0,104,1.7047619047619047,0
1302,14099.0,2177,2.6174206349206353,0
1303,14100.0,64,3.388461538461539,0
1304,14101.0,6942,1.73,0
1305,14102.0,938,2.11702380952381,0
1306,14104.0,72,7.933809523809523,0
1307,14105.0,798,2.91828947368421,0
1308,14107.0,1788,2.6614516129032255,0
1309,14108.0,380,3.112,0
1310,14109.0,56,2.7535714285714286,0
1311,14110.0,2455,2.3743312101910825,0
1312,14111.0,457,3.7318181818181815,0
1313,14112.0,1608,2.6701156069364163,0
1314,14113.0,635,2.6965,0
1315,14114.0,101,6.312666666666667,0
1316,14116.0,707,3.251666666666667,0
1317,14117.0,72,1.25,0
1318,14119.0,-2,9.95,0
1319,14121.0,2078,2.451739130434783,0
1320,14124.0,1618,0.358,0
1321,14125.0,1640,3.1613173652694613,0
1322,14126.0,458,3.86625,0
1323,14127.0,321,3.9595454545454545,0
1324,14128.0,564,1.895,0
1325,14129.0,592,2.734423076923077,0
1326,14130.0,258,2.865373134328358,0
1327,14132.0,3366,1.7238805970149254,0
1328,14133.0,342,3.712,0
1329,14135.0,3850,2.472462686567164,0
1330,14138.0,610,2.3117021276595744,0
1331,14139.0,510,1.4576923076923076,0
1332,14140.0,809,1.9086567164179105,0
1333,14141.0,337,3.438695652173913,0
1334,14142.0,313,1.7704545454545455,0
1335,14143.0,30,5.485714285714286,0
1336,14145.0,636,4.95,0
1337,14146.0,1886,2.6660816326530616,0
1338,14147.0,96,4.0,0
1339,14148.0,16,7.55,0
1340,14149.0,129,3.0985,0
1341,14150.0,496,1.6823076923076923,0
1342,14152.0,699,1.1376,0
1343,14154.0,465,7.893076923076923,0
1344,14155.0,25,5.45,0
1345,14156.0,57025,4.608654929577464,3
1346,14157.0,273,2.212857142857143,0
1347,14158.0,781,1.5365853658536586,0
1348,14159.0,4395,1.4938613861386139,0
1349,14161.0,455,3.1771296296296296,0
1350,14162.0,142,3.8892,0
1351,14163.0,893,4.738076923076923,0
1352,14164.0,1033,1.5541379310344827,0
1353,14165.0,54,3.2376,0
1354,14167.0,150,4.298461538461539,0
1355,14171.0,167,2.8863793103448274,0
1356,14173.0,150,4.376896551724138,0
1357,14174.0,94,1.9373076923076922,0
1358,14175.0,1461,3.780975609756098,0
1359,14176.0,207,3.5078125,0
1360,14177.0,204,4.360697674418605,0
1361,14178.0,1505,1.7031192660550458,0
1362,14179.0,330,2.813575757575758,0
1363,14180.0,710,9.405201612903225,0
1364,14184.0,127,5.418333333333333,0
1365,14185.0,6,59.73333333333333,0
1366,14188.0,1145,1.9461971830985916,0
1367,14189.0,3919,2.184981949458484,0
1368,14191.0,3657,2.0268441064638787,0
1369,14193.0,445,2.724047619047619,0
1370,14194.0,5783,3.365248344370861,0
1371,14195.0,702,5.35,0
1372,14196.0,142,3.265,0
1373,14198.0,280,4.6463636363636365,0
1374,14199.0,28,5.8999999999999995,0
1375,14201.0,578,2.669230769230769,0
1376,14204.0,82,2.4050000000000002,0
1377,14205.0,99,4.183333333333334,0
1378,14206.0,274,2.185238095238095,0
1379,14208.0,114,3.5269999999999997,0
1380,14209.0,688,5.255227272727272,0
1381,14210.0,759,3.827378640776699,0
1382,14211.0,1232,2.874406779661017,0
1383,14212.0,1152,1.2522222222222221,0
1384,14213.0,-244,4.89,0
1385,14214.0,748,2.2997142857142854,0
1386,14215.0,1354,2.2277981651376146,0
1387,14216.0,594,4.716271186440678,0
1388,14217.0,677,5.657383177570094,0
1389,14218.0,160,1.4400000000000002,0
1390,14219.0,78,2.2885714285714287,0
1391,14220.0,272,3.3961904761904766,0
1392,14221.0,2190,3.2797938144329897,0
1393,14222.0,607,1.706829268292683,0
1394,14223.0,583,3.9662295081967214,0
1395,14224.0,514,3.8577966101694914,0
1396,14226.0,1301,3.0394520547945203,0
1397,14227.0,1811,2.8719672131147544,0
1398,14229.0,590,3.394186046511628,0
1399,14231.0,402,4.3570370370370375,0
1400,14232.0,1937,1.8089830508474576,0
1401,14233.0,671,2.76,0
1402,14234.0,963,1.591069182389937,0
1403,14235.0,1947,2.045875,0
1404,14236.0,310,2.0653333333333332,0
1405,14237.0,38,7.122222222222222,0
1406,14238.0,111,2.2874999999999996,0
1407,14239.0,986,3.714224137931035,0
1408,14240.0,418,3.439761904761905,0
1409,14241.0,146,1.955,0
1410,14242.0,123,3.720625,0
1411,14243.0,1204,3.948175675675676,0
1412,14245.0,971,3.115625,0
1413,14246.0,804,2.9734666666666665,0
1414,14247.0,47,3.912,0
1415,14248.0,102,3.0525,0
1416,14250.0,1200,2.487207207207207,0
1417,14251.0,1674,2.0692307692307694,0
1418,14256.0,410,4.1342592592592595,0
1419,14257.0,1677,2.835607476635514,0
1420,14258.0,7098,3.892589285714286,0
1421,14259.0,68,2.83,0
1422,14261.0,406,5.064038461538461,0
1423,14262.0,1645,2.090699300699301,0
1424,14264.0,66,6.554736842105264,0
1425,14265.0,330,5.862903225806452,0
1426,14267.0,461,4.359242424242424,0
1427,14270.0,197,4.570689655172414,0
1428,14271.0,88,2.491,0
1429,14272.0,599,2.2675757575757576,0
1430,14273.0,264,2.4848275862068965,0
1431,14276.0,723,2.5732,0
1432,14277.0,1624,3.8251754385964913,0
1433,14280.0,52,4.73375,0
1434,14282.0,2668,1.600320512820513,0
1435,14284.0,157,4.858823529411764,0
1436,14285.0,541,4.82037037037037,0
1437,14286.0,4306,1.5431929824561403,0
1438,14287.0,236,2.097272727272727,0
1439,14288.0,187,3.5794117647058825,0
1440,14289.0,292,5.346382978723404,0
1441,14290.0,913,3.6520388349514565,0
1442,14291.0,2748,2.623781512605042,0
